id,parent_project_id,project_id,rfd_ref_no,transaction_type,transaction_date,value,currency,value_date,description,provider_org,receiver_org,disbursement_channel,sector,recipient_country,recipient_region,narrative,aid_type,tied_status,transaction_code,disbursement_channel_code,flow_type,finance_type
1000000007_0019636500071003_12-30-1996-00:00:00_Disbursement,1000000007,1000000007,0019636500071003,Disbursement,1996-12-30T00:00:00.000Z,427996.0,BEF,1996-12-30T00:00:00.000Z,1000000007 G-B-B-15-,IFAD,"MINISTRY OF FINANCE, PLANNING AND ECONOMIC DEVELOPMENT",Money is disbursed through central Ministry of Finance or Treasury,,UG,ESA,1000000007 0019636500071003 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000007_0019720600071014_07-25-1997-00:00:00_Disbursement,1000000007,1000000007,0019720600071014,Disbursement,1997-07-25T00:00:00.000Z,2521043.0,BEF,1997-07-25T00:00:00.000Z,1000000007 G-B-B-15-,IFAD,"MINISTRY OF FINANCE, PLANNING AND ECONOMIC DEVELOPMENT",Money is disbursed through central Ministry of Finance or Treasury,,UG,ESA,1000000007 0019720600071014 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000007_0019803700071027_02-06-1998-00:00:00_Disbursement,1000000007,1000000007,0019803700071027,Disbursement,1998-02-06T00:00:00.000Z,496839.0,BEF,1998-02-06T00:00:00.000Z,1000000007 G-B-B-15-,IFAD,"MINISTRY OF FINANCE, PLANNING AND ECONOMIC DEVELOPMENT",Money is disbursed through central Ministry of Finance or Treasury,,UG,ESA,1000000007 0019803700071027 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000007_0019736400071024_12-30-1997-00:00:00_Disbursement,1000000007,1000000007,0019736400071024,Disbursement,1997-12-30T00:00:00.000Z,486335.0,BEF,1997-12-30T00:00:00.000Z,1000000007 G-B-B-15-,IFAD,"MINISTRY OF FINANCE, PLANNING AND ECONOMIC DEVELOPMENT",Money is disbursed through central Ministry of Finance or Treasury,,UG,ESA,1000000007 0019736400071024 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000007_0019706400071005_03-05-1997-00:00:00_Disbursement,1000000007,1000000007,0019706400071005,Disbursement,1997-03-05T00:00:00.000Z,466157.0,BEF,1997-03-05T00:00:00.000Z,1000000007 G-B-B-15-,IFAD,"MINISTRY OF FINANCE, PLANNING AND ECONOMIC DEVELOPMENT",Money is disbursed through central Ministry of Finance or Treasury,,UG,ESA,1000000007 0019706400071005 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000007_0019809200071030_04-02-1998-00:00:00_Disbursement,1000000007,1000000007,0019809200071030,Disbursement,1998-04-02T00:00:00.000Z,6508100.0,BEF,1998-04-02T00:00:00.000Z,1000000007 G-B-B-15-,IFAD,"MINISTRY OF FINANCE, PLANNING AND ECONOMIC DEVELOPMENT",Money is disbursed through central Ministry of Finance or Treasury,,UG,ESA,1000000007 0019809200071030 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000007_0019815500071035_06-04-1998-00:00:00_Disbursement,1000000007,1000000007,0019815500071035,Disbursement,1998-06-04T00:00:00.000Z,549060.0,BEF,1998-06-04T00:00:00.000Z,1000000007 G-B-B-15-,IFAD,"MINISTRY OF FINANCE, PLANNING AND ECONOMIC DEVELOPMENT",Money is disbursed through central Ministry of Finance or Treasury,,UG,ESA,1000000007 0019815500071035 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000007_0019821100071038_07-30-1998-00:00:00_Disbursement,1000000007,1000000007,0019821100071038,Disbursement,1998-07-30T00:00:00.000Z,670268.0,BEF,1998-07-30T00:00:00.000Z,1000000007 G-B-B-15-,IFAD,"MINISTRY OF FINANCE, PLANNING AND ECONOMIC DEVELOPMENT",Money is disbursed through central Ministry of Finance or Treasury,,UG,ESA,1000000007 0019821100071038 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000007_0019732300071021_11-19-1997-00:00:00_Disbursement,1000000007,1000000007,0019732300071021,Disbursement,1997-11-19T00:00:00.000Z,475810.0,BEF,1997-11-19T00:00:00.000Z,1000000007 G-B-B-15-,IFAD,"MINISTRY OF FINANCE, PLANNING AND ECONOMIC DEVELOPMENT",Money is disbursed through central Ministry of Finance or Treasury,,UG,ESA,1000000007 0019732300071021 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000007_0019904000071044_02-09-1999-00:00:00_Disbursement,1000000007,1000000007,0019904000071044,Disbursement,1999-02-09T00:00:00.000Z,972922.0,BEF,1999-02-09T00:00:00.000Z,1000000007 G-B-B-15-,IFAD,"MINISTRY OF FINANCE, PLANNING AND ECONOMIC DEVELOPMENT",Money is disbursed through central Ministry of Finance or Treasury,,UG,ESA,1000000007 0019904000071044 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000007_0019727200071019_09-29-1997-00:00:00_Disbursement,1000000007,1000000007,0019727200071019,Disbursement,1997-09-29T00:00:00.000Z,3795874.0,BEF,1997-09-29T00:00:00.000Z,1000000007 G-B-B-15-,IFAD,"MINISTRY OF FINANCE, PLANNING AND ECONOMIC DEVELOPMENT",Money is disbursed through central Ministry of Finance or Treasury,,UG,ESA,1000000007 0019727200071019 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000007_0019933600071046_12-02-1999-00:00:00_Disbursement,1000000007,1000000007,0019933600071046,Disbursement,1999-12-02T00:00:00.000Z,908719.0,BEF,1999-12-02T00:00:00.000Z,1000000007 G-B-B-15-,IFAD,"MINISTRY OF FINANCE, PLANNING AND ECONOMIC DEVELOPMENT",Money is disbursed through central Ministry of Finance or Treasury,,UG,ESA,1000000007 0019933600071046 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000007_0019720600071013_07-25-1997-00:00:00_Disbursement,1000000007,1000000007,0019720600071013,Disbursement,1997-07-25T00:00:00.000Z,6416886.0,BEF,1997-07-25T00:00:00.000Z,1000000007 G-B-B-15-,IFAD,"MINISTRY OF FINANCE, PLANNING AND ECONOMIC DEVELOPMENT",Money is disbursed through central Ministry of Finance or Treasury,,UG,ESA,1000000007 0019720600071013 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000007_0019823900071039_08-27-1998-00:00:00_Disbursement,1000000007,1000000007,0019823900071039,Disbursement,1998-08-27T00:00:00.000Z,11632330.0,BEF,1998-08-27T00:00:00.000Z,1000000007 G-B-B-15-,IFAD,"MINISTRY OF FINANCE, PLANNING AND ECONOMIC DEVELOPMENT",Money is disbursed through central Ministry of Finance or Treasury,,UG,ESA,1000000007 0019823900071039 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000007_0019811800071033_04-28-1998-00:00:00_Disbursement,1000000007,1000000007,0019811800071033,Disbursement,1998-04-28T00:00:00.000Z,7903767.0,BEF,1998-04-28T00:00:00.000Z,1000000007 G-B-B-15-,IFAD,"MINISTRY OF FINANCE, PLANNING AND ECONOMIC DEVELOPMENT",Money is disbursed through central Ministry of Finance or Treasury,,UG,ESA,1000000007 0019811800071033 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000007_0019634800071002_12-13-1996-00:00:00_Disbursement,1000000007,1000000007,0019634800071002,Disbursement,1996-12-13T00:00:00.000Z,428036.0,BEF,1996-12-13T00:00:00.000Z,1000000007 G-B-B-15-,IFAD,"MINISTRY OF FINANCE, PLANNING AND ECONOMIC DEVELOPMENT",Money is disbursed through central Ministry of Finance or Treasury,,UG,ESA,1000000007 0019634800071002 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000007_0019713200071007_05-12-1997-00:00:00_Disbursement,1000000007,1000000007,0019713200071007,Disbursement,1997-05-12T00:00:00.000Z,8045618.0,BEF,1997-05-12T00:00:00.000Z,1000000007 G-B-B-15-,IFAD,"MINISTRY OF FINANCE, PLANNING AND ECONOMIC DEVELOPMENT",Money is disbursed through central Ministry of Finance or Treasury,,UG,ESA,1000000007 0019713200071007 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000007_0019714800071009_05-28-1997-00:00:00_Disbursement,1000000007,1000000007,0019714800071009,Disbursement,1997-05-28T00:00:00.000Z,462666.0,BEF,1997-05-28T00:00:00.000Z,1000000007 G-B-B-15-,IFAD,"MINISTRY OF FINANCE, PLANNING AND ECONOMIC DEVELOPMENT",Money is disbursed through central Ministry of Finance or Treasury,,UG,ESA,1000000007 0019714800071009 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000007_0019734900071023_12-15-1997-00:00:00_Disbursement,1000000007,1000000007,0019734900071023,Disbursement,1997-12-15T00:00:00.000Z,485739.0,BEF,1997-12-15T00:00:00.000Z,1000000007 G-B-B-15-,IFAD,"MINISTRY OF FINANCE, PLANNING AND ECONOMIC DEVELOPMENT",Money is disbursed through central Ministry of Finance or Treasury,,UG,ESA,1000000007 0019734900071023 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000007_0019817400071036_06-23-1998-00:00:00_Disbursement,1000000007,1000000007,0019817400071036,Disbursement,1998-06-23T00:00:00.000Z,711754.0,BEF,1998-06-23T00:00:00.000Z,1000000007 G-B-B-15-,IFAD,"MINISTRY OF FINANCE, PLANNING AND ECONOMIC DEVELOPMENT",Money is disbursed through central Ministry of Finance or Treasury,,UG,ESA,1000000007 0019817400071036 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000007_0019732300071022_11-19-1997-00:00:00_Disbursement,1000000007,1000000007,0019732300071022,Disbursement,1997-11-19T00:00:00.000Z,2718808.0,BEF,1997-11-19T00:00:00.000Z,1000000007 G-B-B-15-,IFAD,"MINISTRY OF FINANCE, PLANNING AND ECONOMIC DEVELOPMENT",Money is disbursed through central Ministry of Finance or Treasury,,UG,ESA,1000000007 0019732300071022 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000007_0019814900071034_05-29-1998-00:00:00_Disbursement,1000000007,1000000007,0019814900071034,Disbursement,1998-05-29T00:00:00.000Z,544169.0,BEF,1998-05-29T00:00:00.000Z,1000000007 G-B-B-15-,IFAD,"MINISTRY OF FINANCE, PLANNING AND ECONOMIC DEVELOPMENT",Money is disbursed through central Ministry of Finance or Treasury,,UG,ESA,1000000007 0019814900071034 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000007_0019736400071025_12-30-1997-00:00:00_Disbursement,1000000007,1000000007,0019736400071025,Disbursement,1997-12-30T00:00:00.000Z,6904985.0,BEF,1997-12-30T00:00:00.000Z,1000000007 G-B-B-15-,IFAD,"MINISTRY OF FINANCE, PLANNING AND ECONOMIC DEVELOPMENT",Money is disbursed through central Ministry of Finance or Treasury,,UG,ESA,1000000007 0019736400071025 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000007_0019719800071011_07-17-1997-00:00:00_Disbursement,1000000007,1000000007,0019719800071011,Disbursement,1997-07-17T00:00:00.000Z,491495.0,BEF,1997-07-17T00:00:00.000Z,1000000007 G-B-B-15-,IFAD,"MINISTRY OF FINANCE, PLANNING AND ECONOMIC DEVELOPMENT",Money is disbursed through central Ministry of Finance or Treasury,,UG,ESA,1000000007 0019719800071011 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000009__12-06-1995-00:00:00_Commitment,1100000489,1000000009,,Commitment,1995-12-06T00:00:00.000Z,60951314.94,BEF,1995-12-06T00:00:00.000Z,1000000009 G-B-B-17-,IFAD,"MINISTRY OF FINANCE, PERMANENT SECRETARY",Money is disbursed through central Ministry of Finance or Treasury,,TZ,ESA,1000000009 GRANTS,C01, ,2,1,20,110
1000000009_0010309200091035_04-02-2003-00:00:00_Disbursement,1100000489,1000000009,0010309200091035,Disbursement,2003-04-02T00:00:00.000Z,555012.02,BEF,2003-04-02T00:00:00.000Z,1000000009 G-B-B-17-,IFAD,"MINISTRY OF FINANCE, PERMANENT SECRETARY",Money is disbursed through central Ministry of Finance or Treasury,,TZ,ESA,1000000009 0010309200091035 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000009_0010317400091036_06-23-2003-00:00:00_Disbursement,1100000489,1000000009,0010317400091036,Disbursement,2003-06-23T00:00:00.000Z,45309.77,BEF,2003-06-23T00:00:00.000Z,1000000009 G-B-B-17-,IFAD,"MINISTRY OF FINANCE, PERMANENT SECRETARY",Money is disbursed through central Ministry of Finance or Treasury,,TZ,ESA,1000000009 0010317400091036 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000009_0019828900091011_10-16-1998-00:00:00_Disbursement,1100000489,1000000009,0019828900091011,Disbursement,1998-10-16T00:00:00.000Z,1523363.0,BEF,1998-10-16T00:00:00.000Z,1000000009 G-B-B-17-,IFAD,"MINISTRY OF FINANCE, PERMANENT SECRETARY",Money is disbursed through central Ministry of Finance or Treasury,,TZ,ESA,1000000009 0019828900091011 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000009_0010004200091017_02-11-2000-00:00:00_Disbursement,1100000489,1000000009,0010004200091017,Disbursement,2000-02-11T00:00:00.000Z,3844768.0,BEF,2000-02-11T00:00:00.000Z,1000000009 G-B-B-17-,IFAD,"MINISTRY OF FINANCE, PERMANENT SECRETARY",Money is disbursed through central Ministry of Finance or Treasury,,TZ,ESA,1000000009 0010004200091017 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000009_0010103100091025_01-31-2001-00:00:00_Disbursement,1100000489,1000000009,0010103100091025,Disbursement,2001-01-31T00:00:00.000Z,125080.22,BEF,2001-01-31T00:00:00.000Z,1000000009 G-B-B-17-,IFAD,"MINISTRY OF FINANCE, PERMANENT SECRETARY",Money is disbursed through central Ministry of Finance or Treasury,,TZ,ESA,1000000009 0010103100091025 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000009_0019901500091013_01-15-1999-00:00:00_Disbursement,1100000489,1000000009,0019901500091013,Disbursement,1999-01-15T00:00:00.000Z,3412778.0,BEF,1999-01-15T00:00:00.000Z,1000000009 G-B-B-17-,IFAD,"MINISTRY OF FINANCE, PERMANENT SECRETARY",Money is disbursed through central Ministry of Finance or Treasury,,TZ,ESA,1000000009 0019901500091013 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000009_0019714800091002_05-28-1997-00:00:00_Disbursement,1100000489,1000000009,0019714800091002,Disbursement,1997-05-28T00:00:00.000Z,912527.0,BEF,1997-05-28T00:00:00.000Z,1000000009 G-B-B-17-,IFAD,"MINISTRY OF FINANCE, PERMANENT SECRETARY",Money is disbursed through central Ministry of Finance or Treasury,,TZ,ESA,1000000009 0019714800091002 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000009_0010008700091018_03-27-2000-00:00:00_Disbursement,1100000489,1000000009,0010008700091018,Disbursement,2000-03-27T00:00:00.000Z,767621.0,BEF,2000-03-27T00:00:00.000Z,1000000009 G-B-B-17-,IFAD,"MINISTRY OF FINANCE, PERMANENT SECRETARY",Money is disbursed through central Ministry of Finance or Treasury,,TZ,ESA,1000000009 0010008700091018 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000009_0010228100091034_10-08-2002-00:00:00_Disbursement,1100000489,1000000009,0010228100091034,Disbursement,2002-10-08T00:00:00.000Z,156112.2,BEF,2002-10-08T00:00:00.000Z,1000000009 G-B-B-17-,IFAD,"MINISTRY OF FINANCE, PERMANENT SECRETARY",Money is disbursed through central Ministry of Finance or Treasury,,TZ,ESA,1000000009 0010228100091034 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000009_0010032200091024_11-17-2000-00:00:00_Disbursement,1100000489,1000000009,0010032200091024,Disbursement,2000-11-17T00:00:00.000Z,1042382.0,BEF,2000-11-17T00:00:00.000Z,1000000009 G-B-B-17-,IFAD,"MINISTRY OF FINANCE, PERMANENT SECRETARY",Money is disbursed through central Ministry of Finance or Treasury,,TZ,ESA,1000000009 0010032200091024 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000009_0010225900091033_09-16-2002-00:00:00_Disbursement,1100000489,1000000009,0010225900091033,Disbursement,2002-09-16T00:00:00.000Z,559489.92,BEF,2002-09-16T00:00:00.000Z,1000000009 G-B-B-17-,IFAD,"MINISTRY OF FINANCE, PERMANENT SECRETARY",Money is disbursed through central Ministry of Finance or Treasury,,TZ,ESA,1000000009 0010225900091033 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000009_0010134600091031_12-12-2001-00:00:00_Disbursement,1100000489,1000000009,0010134600091031,Disbursement,2001-12-12T00:00:00.000Z,2333936.29,BEF,2001-12-12T00:00:00.000Z,1000000009 G-B-B-17-,IFAD,"MINISTRY OF FINANCE, PERMANENT SECRETARY",Money is disbursed through central Ministry of Finance or Treasury,,TZ,ESA,1000000009 0010134600091031 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000009_0019806500091006_03-06-1998-00:00:00_Disbursement,1100000489,1000000009,0019806500091006,Disbursement,1998-03-06T00:00:00.000Z,2026666.0,BEF,1998-03-06T00:00:00.000Z,1000000009 G-B-B-17-,IFAD,"MINISTRY OF FINANCE, PERMANENT SECRETARY",Money is disbursed through central Ministry of Finance or Treasury,,TZ,ESA,1000000009 0019806500091006 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000009_0019901500091014_01-15-1999-00:00:00_Disbursement,1100000489,1000000009,0019901500091014,Disbursement,1999-01-15T00:00:00.000Z,1301342.0,BEF,1999-01-15T00:00:00.000Z,1000000009 G-B-B-17-,IFAD,"MINISTRY OF FINANCE, PERMANENT SECRETARY",Money is disbursed through central Ministry of Finance or Treasury,,TZ,ESA,1000000009 0019901500091014 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000009_0010111500091027_04-25-2001-00:00:00_Disbursement,1100000489,1000000009,0010111500091027,Disbursement,2001-04-25T00:00:00.000Z,994441.75,BEF,2001-04-25T00:00:00.000Z,1000000009 G-B-B-17-,IFAD,"MINISTRY OF FINANCE, PERMANENT SECRETARY",Money is disbursed through central Ministry of Finance or Treasury,,TZ,ESA,1000000009 0010111500091027 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000009_0019723100091003_08-19-1997-00:00:00_Disbursement,1100000489,1000000009,0019723100091003,Disbursement,1997-08-19T00:00:00.000Z,150206.0,BEF,1997-08-19T00:00:00.000Z,1000000009 G-B-B-17-,IFAD,"MINISTRY OF FINANCE, PERMANENT SECRETARY",Money is disbursed through central Ministry of Finance or Treasury,,TZ,ESA,1000000009 0019723100091003 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000009_0019933300091016_11-29-1999-00:00:00_Disbursement,1100000489,1000000009,0019933300091016,Disbursement,1999-11-29T00:00:00.000Z,880425.0,BEF,1999-11-29T00:00:00.000Z,1000000009 G-B-B-17-,IFAD,"MINISTRY OF FINANCE, PERMANENT SECRETARY",Money is disbursed through central Ministry of Finance or Treasury,,TZ,ESA,1000000009 0019933300091016 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000009_0010322400091038_08-12-2003-00:00:00_Disbursement,1100000489,1000000009,0010322400091038,Disbursement,2003-08-12T00:00:00.000Z,368121.53,BEF,2003-08-12T00:00:00.000Z,1000000009 G-B-B-17-,IFAD,"MINISTRY OF FINANCE, PERMANENT SECRETARY",Money is disbursed through central Ministry of Finance or Treasury,,TZ,ESA,1000000009 0010322400091038 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000009_0019826000091010_09-17-1998-00:00:00_Disbursement,1100000489,1000000009,0019826000091010,Disbursement,1998-09-17T00:00:00.000Z,3329484.0,BEF,1998-09-17T00:00:00.000Z,1000000009 G-B-B-17-,IFAD,"MINISTRY OF FINANCE, PERMANENT SECRETARY",Money is disbursed through central Ministry of Finance or Treasury,,TZ,ESA,1000000009 0019826000091010 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000009_0010011900091020_04-28-2000-00:00:00_Disbursement,1100000489,1000000009,0010011900091020,Disbursement,2000-04-28T00:00:00.000Z,1378659.0,BEF,2000-04-28T00:00:00.000Z,1000000009 G-B-B-17-,IFAD,"MINISTRY OF FINANCE, PERMANENT SECRETARY",Money is disbursed through central Ministry of Finance or Treasury,,TZ,ESA,1000000009 0010011900091020 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000009_0010013900091021_05-18-2000-00:00:00_Disbursement,1100000489,1000000009,0010013900091021,Disbursement,2000-05-18T00:00:00.000Z,2906430.0,BEF,2000-05-18T00:00:00.000Z,1000000009 G-B-B-17-,IFAD,"MINISTRY OF FINANCE, PERMANENT SECRETARY",Money is disbursed through central Ministry of Finance or Treasury,,TZ,ESA,1000000009 0010013900091021 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000009_0019914000091015_05-20-1999-00:00:00_Disbursement,1100000489,1000000009,0019914000091015,Disbursement,1999-05-20T00:00:00.000Z,3948373.0,BEF,1999-05-20T00:00:00.000Z,1000000009 G-B-B-17-,IFAD,"MINISTRY OF FINANCE, PERMANENT SECRETARY",Money is disbursed through central Ministry of Finance or Treasury,,TZ,ESA,1000000009 0019914000091015 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000009_0019625300091001_09-09-1996-00:00:00_Disbursement,1100000489,1000000009,0019625300091001,Disbursement,1996-09-09T00:00:00.000Z,4602000.0,BEF,1996-09-09T00:00:00.000Z,1000000009 G-B-B-17-,IFAD,"MINISTRY OF FINANCE, PERMANENT SECRETARY",Money is disbursed through central Ministry of Finance or Treasury,,TZ,ESA,1000000009 0019625300091001 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000009_0010129800091029_10-25-2001-00:00:00_Disbursement,1100000489,1000000009,0010129800091029,Disbursement,2001-10-25T00:00:00.000Z,1213286.71,BEF,2001-10-25T00:00:00.000Z,1000000009 G-B-B-17-,IFAD,"MINISTRY OF FINANCE, PERMANENT SECRETARY",Money is disbursed through central Ministry of Finance or Treasury,,TZ,ESA,1000000009 0010129800091029 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000009_0010125500091028_09-12-2001-00:00:00_Disbursement,1100000489,1000000009,0010125500091028,Disbursement,2001-09-12T00:00:00.000Z,1766869.77,BEF,2001-09-12T00:00:00.000Z,1000000009 G-B-B-17-,IFAD,"MINISTRY OF FINANCE, PERMANENT SECRETARY",Money is disbursed through central Ministry of Finance or Treasury,,TZ,ESA,1000000009 0010125500091028 Direct Payment/Reimbursement,C01, ,3,1,20,110
